subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
s060-DELL,1,3,0.0968468189239502,0.2562241554260254,0.1593773365020752,0.0792992115020752,0.08029580116271973,0.0009965896606445312,0.07912468910217285,0.0801246166229248,0.0009999275207519531,0.0635833740234375,0.14444875717163086,0.08086538314819336,0.09444403648376465,0.49459409713745117,0.4001500606536865,0.19158315658569336,0.25720977783203125,0.06562662124633789,0.11197590827941895,0.12737536430358887,0.015399456024169922,0.07909274101257324,0.09585714340209961,0.016764402389526367,0.06388449668884277,0.14354991912841797,0.0796654224395752,0.08071374893188477,0.11153268814086914,0.030818939208984375,0.06441211700439453
s060-DELL,1,4,0.09659719467163086,0.49579524993896484,0.399198055267334,0.09632468223571777,0.09728574752807617,0.0009610652923583984,0.07781529426574707,0.07909774780273438,0.0012824535369873047,0.07892584800720215,0.17560791969299316,0.09668207168579102,0.08065509796142578,0.28818798065185547,0.2075328826904297,0.2075955867767334,0.23914885520935059,0.03155326843261719,0.11352920532226562,0.11493515968322754,0.001405954360961914,0.09372782707214355,0.09571719169616699,0.0019893646240234375,0.06119656562805176,0.14240694046020508,0.08121037483215332,0.06261682510375977,0.09493637084960938,0.03231954574584961,0.06402039527893066
s060-DELL,1,5,0.07943105697631836,0.2885439395904541,0.20911288261413574,0.07952237129211426,0.08050680160522461,0.0009844303131103516,0.09394311904907227,0.09598326683044434,0.0020401477813720703,0.07835984230041504,0.1269972324371338,0.04863739013671875,0.07863616943359375,0.31899309158325195,0.2403569221496582,0.19297146797180176,0.2239232063293457,0.030951738357543945,0.0973670482635498,0.11263298988342285,0.015265941619873047,0.08057999610900879,0.11109447479248047,0.03051447868347168,0.06433415412902832,0.16033720970153809,0.09600305557250977,0.08154606819152832,0.14446187019348145,0.06291580200195312,0.04801797866821289
s060-DELL,1,6,0.09734201431274414,0.3213169574737549,0.22397494316101074,0.07848978042602539,0.0797891616821289,0.0012993812561035156,0.06377649307250977,0.07814669609069824,0.014370203018188477,0.07554221153259277,0.16752338409423828,0.09198117256164551,0.08904361724853516,0.34059882164001465,0.2515552043914795,0.21146631240844727,0.3396162986755371,0.12814998626708984,0.09724926948547363,0.0982978343963623,0.0010485649108886719,0.09231138229370117,0.12528157234191895,0.03297019004821777,0.06109166145324707,0.10141515731811523,0.040323495864868164,0.07651996612548828,0.13201642036437988,0.0554964542388916,0.06510591506958008
s060-DELL,1,7,0.08760237693786621,0.557884931564331,0.47028255462646484,0.08071255683898926,0.08071255683898926,0.0,0.059232473373413086,0.07574629783630371,0.016513824462890625,0.0847170352935791,0.17282319068908691,0.08810615539550781,0.06832098960876465,0.2685432434082031,0.20022225379943848,0.16999411582946777,0.34305739402770996,0.1730632781982422,0.07783794403076172,0.084991455078125,0.007153511047363281,0.09735560417175293,0.14426350593566895,0.046907901763916016,0.06267094612121582,0.2071690559387207,0.14449810981750488,0.07953333854675293,0.17560863494873047,0.09607529640197754,0.044805288314819336
s060-DELL,1,8,0.0886991024017334,0.41477131843566895,0.32607221603393555,0.10337710380554199,0.11905670166015625,0.015679597854614258,0.0633690357208252,0.07904863357543945,0.0811767578125,0.09642219543457031,0.21138644218444824,0.11496424674987793,0.06383204460144043,0.2762773036956787,0.21244525909423828,0.17793655395507812,0.2678706645965576,0.08993411064147949,0.07194638252258301,0.09409594535827637,0.02214956283569336,0.09812355041503906,0.12965059280395508,0.031527042388916016,0.06532502174377441,0.11288022994995117,0.04755520820617676,0.0788736343383789,0.11151504516601562,0.03264141082763672,0.07962322235107422
s060-DELL,1,9,0.07936692237854004,0.27213191986083984,0.1927649974822998,0.07982969284057617,0.1284487247467041,0.04861903190612793,0.07898831367492676,0.07898831367492676,0.0,0.09580540657043457,0.17702484130859375,0.08121943473815918,0.07846784591674805,0.2704782485961914,0.19201040267944336,0.22424769401550293,0.3046698570251465,0.08042216300964355,0.09533810615539551,0.1278517246246338,0.03251361846923828,0.0796809196472168,0.09573030471801758,0.01604938507080078,0.06443977355957031,0.14538359642028809,0.08094382286071777,0.06352472305297852,0.07839179039001465,0.014867067337036133,0.08063411712646484
s060-iBuyPower,1,0,0.10501456260681152,0.5289483070373535,0.423933744430542,0.08838248252868652,0.5123162269592285,0.10169243812561035,0.027321338653564453,0.014011383056640625,0.08808064460754395,0.12070298194885254,0.3402893543243408,0.21958637237548828,0.08713769912719727,0.978607177734375,0.8914694786071777,0.335010290145874,0.7597157955169678,0.42470550537109375,0.13582849502563477,0.35214829444885254,0.21631979942321777,0.07953977584838867,0.11204266548156738,0.03250288963317871,0.07154393196105957,0.2315199375152588,0.15997600555419922,0.08005475997924805,0.28771090507507324,0.2076561450958252,0.07153868675231934
s060-iBuyPower,1,1,0.0792074203491211,0.6468720436096191,0.567664623260498,0.07969236373901367,0.08770585060119629,0.008013486862182617,0.07254242897033691,0.08055591583251953,0.07952260971069336,0.1115260124206543,0.3039841651916504,0.1924581527709961,0.07096123695373535,0.42350029945373535,0.3525390625,0.3920609951019287,0.4958982467651367,0.10383725166320801,0.09830832481384277,0.20214557647705078,0.10531878471374512,0.10956597328186035,0.10255551338195801,0.11856794357299805,0.07286596298217773,0.3047046661376953,0.23183870315551758,0.08777523040771484,0.2718191146850586,0.18404388427734375,0.08001184463500977
s060-iBuyPower,1,2,0.07253408432006836,0.5359222888946533,0.46338820457458496,0.05585169792175293,0.07183694839477539,0.01598525047302246,0.04801630973815918,0.06400156021118164,0.055994510650634766,0.08815360069274902,0.20103979110717773,0.11288619041442871,0.07119226455688477,0.34275197982788086,0.2715597152709961,0.20755338668823242,0.344008207321167,0.13645482063293457,0.09534430503845215,0.11259627342224121,0.017251968383789062,0.08663153648376465,0.10388350486755371,0.0951528549194336,0.09588003158569336,0.16078400611877441,0.06490397453308105,0.07315921783447266,0.15996932983398438,0.08681011199951172,0.04774117469787598
s060-iBuyPower,1,3,0.09497213363647461,0.4161088466644287,0.3211367130279541,0.06318831443786621,0.09520173072814941,0.0320134162902832,0.1040349006652832,0.6254854202270508,0.5214505195617676,0.08745932579040527,0.20667147636413574,0.11921215057373047,0.07282185554504395,0.28024959564208984,0.2074277400970459,0.29589009284973145,0.39998841285705566,0.10409832000732422,0.10467410087585449,0.10566544532775879,0.0009913444519042969,0.08702802658081055,0.09357213973999023,0.0065441131591796875,0.10457015037536621,0.16860675811767578,0.06403660774230957,0.07299542427062988,0.08777737617492676,0.014781951904296875,0.05573439598083496
s060-iBuyPower,1,4,0.09575986862182617,0.3753821849822998,0.27962231636047363,0.08037495613098145,0.3599972724914551,0.09550786018371582,0.06421279907226562,0.04907989501953125,0.07221436500549316,0.07234430313110352,0.3028280735015869,0.2304837703704834,0.07791328430175781,0.27839231491088867,0.20047903060913086,0.1942746639251709,0.26549506187438965,0.07122039794921875,0.10336875915527344,0.11902809143066406,0.015659332275390625,0.09624600410461426,0.11190533638000488,0.10630059242248535,0.08047342300415039,0.11992239952087402,0.03944897651672363,0.06962394714355469,0.10554957389831543,0.03592562675476074,0.06117081642150879
s060-iBuyPower,1,5,0.07837462425231934,0.3769717216491699,0.2985970973968506,0.09867048263549805,0.10613274574279785,0.007462263107299805,0.07050776481628418,0.07930326461791992,0.008795499801635742,0.08798766136169434,0.20154333114624023,0.1135556697845459,0.07919692993164062,0.2791101932525635,0.19991326332092285,0.19973230361938477,0.2718796730041504,0.07214736938476562,0.08787679672241211,0.11187744140625,0.02400064468383789,0.10455632209777832,0.1285569667816162,0.11154747009277344,0.07228803634643555,0.17496776580810547,0.10267972946166992,0.05646657943725586,0.0800774097442627,0.023610830307006836,0.07196187973022461
s060-iBuyPower,1,6,0.08002185821533203,0.2644655704498291,0.18444371223449707,0.07938218116760254,0.2638258934020996,0.08739614486694336,0.07982826232910156,0.07181429862976074,0.08782696723937988,0.10452818870544434,0.3127009868621826,0.20817279815673828,0.09529829025268555,0.31134891510009766,0.2160506248474121,0.23954296112060547,0.3287780284881592,0.08923506736755371,0.06354546546936035,0.11194348335266113,0.04839801788330078,0.13622283935546875,0.18275213241577148,0.046529293060302734,0.07228255271911621,0.11289405822753906,0.04061150550842285,0.08055782318115234,0.16758942604064941,0.08703160285949707,0.05553102493286133
s060-iBuyPower,1,7,0.09598946571350098,0.5443058013916016,0.4483163356781006,0.0720968246459961,0.5204131603240967,0.08011102676391602,0.04801368713378906,0.03999948501586914,0.07201433181762695,0.0795588493347168,0.2471165657043457,0.1675577163696289,0.08128547668457031,0.31511640548706055,0.23383092880249023,0.22161316871643066,0.3638138771057129,0.14220070838928223,0.0739903450012207,0.21619105339050293,0.10511589050292969,0.10450053215026855,0.12827682495117188,0.02377629280090332,0.07967591285705566,0.11149287223815918,0.031816959381103516,0.05891561508178711,0.1075899600982666,0.04867434501647949,0.060315847396850586
s060-iBuyPower,1,8,0.07259249687194824,0.2570507526397705,0.18445825576782227,0.07955193519592285,0.10344266891479492,0.02389073371887207,0.03242301940917969,0.05631375312805176,0.06324148178100586,0.0788564682006836,0.22262191772460938,0.14376544952392578,0.08838224411010742,0.4243345260620117,0.3359522819519043,0.2001667022705078,0.2807145118713379,0.08054780960083008,0.07110285758972168,0.11964082717895508,0.0485379695892334,0.10255861282348633,0.13381218910217285,0.03125357627868652,0.09747171401977539,0.11385059356689453,0.01637887954711914,0.07790946960449219,0.14274120330810547,0.06483173370361328,0.047387123107910156
s060-iBuyPower,1,9,0.0910196304321289,0.3840951919555664,0.2930755615234375,0.07588911056518555,0.36896467208862305,0.0862879753112793,0.08607912063598633,0.09417986869812012,0.008100748062133789,0.08482170104980469,0.4939546585083008,0.4091329574584961,0.09543347358703613,0.27732229232788086,0.18188881874084473,0.20045089721679688,0.25544309616088867,0.0549921989440918,0.09263038635253906,0.10825276374816895,0.015622377395629883,0.10997843742370605,0.11824870109558105,0.008270263671875,0.08681607246398926,0.12694096565246582,0.04012489318847656,0.05293011665344238,0.10209870338439941,0.04916858673095703,0.07036566734313965
s060-iBuyPower,1,10,0.07898402214050293,0.2300429344177246,0.15105891227722168,0.08522295951843262,0.09323787689208984,0.008014917373657227,0.0686194896697998,0.07663440704345703,0.07810163497924805,0.08870649337768555,0.16910195350646973,0.08039546012878418,0.06425642967224121,0.28464722633361816,0.22039079666137695,0.19078350067138672,0.3011338710784912,0.11035037040710449,0.11019349098205566,0.22054386138916016,0.1222078800201416,0.10037541389465332,0.10588741302490234,0.0055119991302490234,0.09560370445251465,0.13559865951538086,0.03999495506286621,0.0681614875793457,0.11650466918945312,0.04834318161010742,0.07993268966674805
s060-iBuyPower,1,11,0.07911133766174316,0.5695619583129883,0.4904506206512451,0.06354284286499023,0.5539934635162354,0.07155442237854004,0.0649716854095459,0.07943034172058105,0.014458656311035156,0.07259631156921387,0.17682695388793945,0.10423064231872559,0.08840656280517578,0.26316380500793457,0.1747572422027588,0.20058202743530273,0.24916577339172363,0.0485837459564209,0.08790993690490723,0.13649368286132812,0.0959022045135498,0.08741974830627441,0.11139082908630371,0.023971080780029297,0.07952690124511719,0.11199331283569336,0.03246641159057617,0.05622577667236328,0.11157917976379395,0.055353403091430664,0.048326969146728516
s060-iBuyPower,1,12,0.06393814086914062,0.25499892234802246,0.19106078147888184,0.07711982727050781,0.26818060874938965,0.08213162422180176,0.08248305320739746,0.09061551094055176,0.008132457733154297,0.08002948760986328,0.14689064025878906,0.06686115264892578,0.08487892150878906,0.2857062816619873,0.20082736015319824,0.19495892524719238,0.2578744888305664,0.06291556358337402,0.08693599700927734,0.09433889389038086,0.007402896881103516,0.09765100479125977,0.09765100479125977,0.0,0.07635021209716797,0.15767359733581543,0.08132338523864746,0.07070255279541016,0.09790277481079102,0.02720022201538086,0.06201767921447754
s060-iBuyPower,1,13,0.07211899757385254,0.3041369915008545,0.23201799392700195,0.06548357009887695,0.2975015640258789,0.07348275184631348,0.06400823593139648,0.10454082489013672,0.040532588958740234,0.07201290130615234,0.3026881217956543,0.23067522048950195,0.08857989311218262,0.3286397457122803,0.24005985260009766,0.1759932041168213,0.240004301071167,0.0640110969543457,0.08757925033569336,0.13619279861450195,0.048613548278808594,0.08779597282409668,0.09479284286499023,0.006996870040893555,0.0660090446472168,0.19231367111206055,0.12630462646484375,0.05700492858886719,0.21632027626037598,0.1593153476715088,0.04763436317443848
s060-iBuyPower,1,14,0.07945013046264648,0.2956807613372803,0.2162306308746338,0.08721137046813965,0.10311341285705566,0.015902042388916016,0.06398725509643555,0.0800015926361084,0.01601433753967285,0.08046936988830566,0.20001959800720215,0.11955022811889648,0.08055472373962402,0.29628634452819824,0.21573162078857422,0.28771448135375977,0.5047993659973145,0.2170848846435547,0.09554147720336914,0.11954021453857422,0.023998737335205078,0.07964539527893066,0.12761735916137695,0.04797196388244629,0.07157325744628906,0.11137795448303223,0.039804697036743164,0.06454062461853027,0.19208216667175293,0.12754154205322266,0.024526357650756836
s060-HyperX,1,0,0.11258530616760254,0.6530096530914307,0.5404243469238281,0.09616470336914062,0.6365890502929688,0.1151881217956543,0.0855402946472168,0.08854436874389648,0.0030040740966796875,0.09400081634521484,0.37704968452453613,0.2830488681793213,0.0856475830078125,0.39182353019714355,0.30617594718933105,0.34383702278137207,0.6933472156524658,0.34951019287109375,0.10434365272521973,0.11242318153381348,0.00807952880859375,0.07544541358947754,0.08352494239807129,0.10415506362915039,0.09424638748168945,0.24391937255859375,0.1496729850769043,0.19428062438964844,0.4071516990661621,0.21287107467651367,0.0983428955078125
s060-HyperX,1,1,0.10796046257019043,0.5923686027526855,0.4844081401824951,0.08259725570678711,0.5670053958892822,0.10468339920043945,0.0637667179107666,0.04168057441711426,0.09239768981933594,0.09875917434692383,0.21755266189575195,0.11879348754882812,0.08485007286071777,0.3153109550476074,0.23046088218688965,0.26628565788269043,0.4714395999908447,0.2051539421081543,0.10060977935791016,0.30576372146606445,0.10877466201782227,0.10647773742675781,0.0983128547668457,0.11248517036437988,0.07774090766906738,0.16535234451293945,0.08761143684387207,0.10196733474731445,0.34970831871032715,0.2477409839630127,0.12475442886352539
s060-HyperX,1,2,0.10312414169311523,0.29863667488098145,0.1955125331878662,0.08742308616638184,0.28293561935424805,0.10242414474487305,0.08577871322631836,0.09077596664428711,0.00499725341796875,0.09957695007324219,0.21712899208068848,0.11755204200744629,0.09645533561706543,0.3017706871032715,0.20531535148620605,0.27512454986572266,0.3855769634246826,0.11045241355895996,0.09414315223693848,0.20459556579589844,0.11886930465698242,0.12974786758422852,0.13366937637329102,0.0039215087890625,0.10808205604553223,0.18308234214782715,0.07500028610229492,0.1180882453918457,0.4482240676879883,0.3301358222961426,0.09239578247070312
s060-HyperX,1,3,0.10372257232666016,0.4332246780395508,0.3295021057128906,0.11004090309143066,0.4395430088043213,0.11632633209228516,0.07677912712097168,0.07049369812011719,0.07877254486083984,0.09162569046020508,0.2556297779083252,0.16400408744812012,0.11304306983947754,0.327789306640625,0.21474623680114746,0.2737593650817871,0.3270101547241211,0.053250789642333984,0.11435437202453613,0.13433337211608887,0.019979000091552734,0.08759474754333496,0.1075737476348877,0.10159039497375488,0.09183120727539062,0.1436622142791748,0.05183100700378418,0.09098219871520996,0.09700942039489746,0.0060272216796875,0.08313608169555664
s060-HyperX,1,4,0.09604454040527344,0.2735939025878906,0.1775493621826172,0.11115884780883789,0.14279770851135254,0.03163886070251465,0.07383847236633301,0.10547733306884766,0.08698511123657227,0.08721208572387695,0.20589590072631836,0.1186838150024414,0.10260939598083496,0.3266947269439697,0.22408533096313477,0.26869750022888184,0.4104115962982178,0.14171409606933594,0.09985876083374023,0.24157285690307617,0.10357189178466797,0.09669208526611328,0.09297895431518555,0.11231827735900879,0.09594988822937012,0.15615224838256836,0.06020236015319824,0.1194915771484375,0.21322131156921387,0.09372973442077637,0.05374026298522949
s060-HyperX,1,5,0.09994101524353027,0.31369972229003906,0.2137587070465088,0.07291698455810547,0.28667569160461426,0.09433841705322266,0.08446860313415527,0.09391093254089355,0.009442329406738281,0.10252690315246582,0.2395486831665039,0.13702178001403809,0.09291434288024902,0.36386752128601074,0.2709531784057617,0.2847747802734375,0.414355993270874,0.12958121299743652,0.0873575210571289,0.21693873405456543,0.10879993438720703,0.1262195110321045,0.10477709770202637,0.15563058853149414,0.10239481925964355,0.1809999942779541,0.07860517501831055,0.0931847095489502,0.42294764518737793,0.32976293563842773,0.10430765151977539
