subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
s060,1,0,0.14406156539916992,0.30567431449890137,0.16161274909973145,0.10391688346862793,0.10750699043273926,0.003590106964111328,0.08971881866455078,0.11413145065307617,0.02441263198852539,0.0637674331665039,0.6884427070617676,0.6246752738952637,0.08851933479309082,0.30562424659729004,0.21710491180419922,0.24984097480773926,0.47247982025146484,0.22263884544372559,0.0982046127319336,0.1455550193786621,0.047350406646728516,0.07889223098754883,0.10745835304260254,0.02856612205505371,0.09601521492004395,0.3722658157348633,0.27625060081481934,0.12390875816345215,0.21942591667175293,0.09551715850830078,0.09217977523803711
s060,1,1,0.10550999641418457,0.22914624214172363,0.12363624572753906,0.09181976318359375,0.11259675025939941,0.020776987075805664,0.08430051803588867,0.15500807762145996,0.07070755958557129,0.08414530754089355,0.5702457427978516,0.486100435256958,0.09653759002685547,0.30309224128723145,0.20655465126037598,0.2303321361541748,0.3453190326690674,0.11498689651489258,0.08775091171264648,0.20273780822753906,0.10426115989685059,0.10801053047180176,0.11116552352905273,0.0031549930572509766,0.08404898643493652,0.19410467147827148,0.11005568504333496,0.11114931106567383,0.23936820030212402,0.1282188892364502,0.08243179321289062
s060,1,2,0.09163427352905273,0.23740863800048828,0.14577436447143555,0.09784650802612305,0.10855889320373535,0.010712385177612305,0.10898900032043457,0.1461172103881836,0.03712821006774902,0.11804509162902832,0.33374691009521484,0.21570181846618652,0.08370709419250488,0.2916524410247803,0.2079453468322754,0.25061774253845215,0.3394436836242676,0.08882594108581543,0.11847233772277832,0.12792134284973145,0.009449005126953125,0.07884931564331055,0.11824917793273926,0.03939986228942871,0.11095166206359863,0.3061220645904541,0.19517040252685547,0.10775065422058105,0.3850984573364258,0.2773478031158447,0.07831668853759766
s060,1,3,0.09630560874938965,0.21341991424560547,0.11711430549621582,0.0836796760559082,0.10238862037658691,0.01870894432067871,0.0688481330871582,0.09643936157226562,0.027591228485107422,0.09861421585083008,0.6220629215240479,0.5234487056732178,0.07834529876708984,0.28732752799987793,0.20898222923278809,0.21673083305358887,0.2817366123199463,0.06500577926635742,0.09898853302001953,0.1385176181793213,0.03952908515930176,0.10226607322692871,0.1368110179901123,0.034544944763183594,0.06768155097961426,0.17023658752441406,0.1025550365447998,0.11156463623046875,0.25018835067749023,0.13862371444702148,0.09557175636291504
s060,1,4,0.10437965393066406,0.3203866481781006,0.21600699424743652,0.12187027931213379,0.17665910720825195,0.054788827896118164,0.07074356079101562,0.15984177589416504,0.08909821510314941,0.06413030624389648,0.9284641742706299,0.8643338680267334,0.09083390235900879,0.37645983695983887,0.2856259346008301,0.41619873046875,0.6566622257232666,0.2404634952545166,0.08252501487731934,0.32298851013183594,0.11321663856506348,0.1125800609588623,0.14397144317626953,0.03139138221740723,0.11351466178894043,0.3500959873199463,0.23658132553100586,0.09647703170776367,0.399855375289917,0.3033783435821533,0.08205866813659668
